MDS1,MDS2,MDS3,MDS4,MDS5,MDS6
2.6736769295514384,-6.1221016579886545,-7.132732953090912,4.181806804417918,-4.497372194339997,-1.6358936735798861
4.577681225523227,-2.903339035191882,-6.873586890437264,-0.2764912893688585,-5.463685502242297,-3.488651988712822
4.837545188571523,2.726422408120994,-3.7071047744090353,-4.775827406228041,-6.158964141291994,-2.943906296690535
3.8962030925885744,7.409456570029445,0.3913238978336104,-7.2202157922153845,-5.389759795867491,0.2697606833820288
2.410435594756858,9.378868691631025,2.704070616217284,-4.999528579520791,-4.471126494945917,1.98936194015046
1.1370451112984623,9.000003973822778,2.8278383332840447,-0.12120670414556614,-3.7949130428010784,0.7741272328297207
-0.2363172505933943,7.24675170429316,2.0909277431564215,5.085150208088114,-3.8858182902874274,-4.350734797030023
-1.2888291550097934,3.7832579922115595,1.2455684125983035,6.908551615331416,-2.12543714030854,-9.521461667590998
-1.1186490528009425,0.48060771784703893,2.6323551516231194,5.374041422409069,1.413538034240203,-9.610538262720816
0.5419829982311821,-1.6361624418209582,5.760053035293891,3.05087305084415,5.302535480469143,-4.64762514357378
3.1350885183401487,-3.103653877258554,8.145786701437103,1.7317212852041004,8.72719428507574,1.6209490215791282
6.559138704963295,-4.726301723670237,7.866674536009614,2.141050860385185,10.169261707242406,4.974510131959917
8.570686928268367,-5.784875653921994,4.706740781949231,3.9595205273895817,9.019915379321525,4.476427000433336
7.449322523723616,-6.216066405956312,-0.0337712222275427,6.174391456629599,5.562582961100089,1.3546837880542715
3.418628678239033,-5.238408906749424,-4.605141708111588,7.548466186697189,0.6682840631342325,-2.016310026032203
-1.726796356850075,-2.011275921476951,-7.884660762415856,6.6056639827450025,-4.116036844941187,-2.364590301112164
-4.585932089211904,1.5184048616516386,-8.592581038455322,3.824195523984293,-6.049482782191835,0.1508624902024686
-4.673283353482371,5.0566891328368095,-7.12471311154542,0.6659418381376622,-4.8286682424280265,3.666829651347028
-2.895652366633476,7.586721146215202,-4.078775539938284,-2.0070746245136797,-1.0295494805837753,5.275241547810679
-1.0888549314530378,8.633620234735453,-0.28475114294239356,-3.6726409294462794,2.9052755968610526,3.529881923784273
-1.0469315697403783,8.21195625000853,4.164854670081347,-2.9799507981764517,4.546439941328726,-0.06823835792501409
-2.272182725423251,6.582022836000658,7.791087808068062,-1.3523033426845026,2.937908797007931,-2.466375381381191
